expert_id;image_name;name;112.ua;24 канал;Gazeta.ua;LB.ua;LIGA.net;Obozrevatel;Politeka;ZIK;ZN.UA;Zaxid.net;Znaj.ua;Інтерфакс-Україна;Апостроф;Бабель;Букви;Вголос;Вести;Главком;ГолосUA;Гордон;Громадське;Економічна правда;Еспресо ТВ;КП в Украине;Корреспондент.net;НВ;РБК-Україна;Радіо Свобода;Страна.ua;Суспільне;Сьогодні;ТСН;Телеграф;УНІАН;УНН;Українська правда;Українські новини;Укрінформ;Факти;Факти ICTV;Фокус;Цензор.НЕТ
43;y_butusov;Юрій Бутусов;0;2;5;2;2;1;0;0;2;1;0;3;1;2;2;0;7;2;0;7;2;0;3;1;2;1;0;1;2;0;2;0;1;1;0;0;1;1;2;0;1;0
391;m_naiiem;Масі Найєм;0;2;1;1;0;1;0;0;1;1;0;0;0;1;1;0;1;4;1;3;3;1;0;1;2;4;1;0;0;1;0;0;0;2;2;2;0;0;0;0;2;3
94;s_leshchenko;Сергій Лещенко;1;7;1;1;0;1;0;1;0;0;0;2;0;2;0;0;1;6;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;2
2142;m_tkach;Михайло Ткач;0;0;0;0;0;1;0;0;0;1;0;2;1;1;1;0;0;4;0;2;0;1;1;1;0;4;1;1;0;1;1;0;1;0;0;1;0;0;0;1;1;0
390;r_kravets;Ростислав Кравець;0;3;0;0;1;0;0;1;0;1;0;0;1;1;0;0;7;0;1;0;0;0;0;1;0;0;0;0;3;1;1;0;0;0;2;0;0;0;1;0;2;0
